MSW3_ID,Scientific,MSWFamilyLatin,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-Source,Diet-Certainty,ForStrat-Value,ForStrat-Certainty,ForStrat-Comment,Activity-Nocturnal,Activity-Crepuscular,Activity-Diurnal,Activity-Source,Activity-Certainty,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel
4875,Atilax_paludinosus,Herpestidae,40,30,20,10,0,0,0,0,0,0,Ref_110,ABC,G,A,NA,1,1,0,Ref_1,ABC,3299.97,Ref_117,1
4876,Bdeogale_crassicauda,Herpestidae,80,10,10,0,0,0,0,0,0,0,Ref_110,ABC,G,A,NA,1,0,0,Ref_1,ABC,1549.99,Ref_117,1
4877,Bdeogale_jacksoni,Herpestidae,40,50,0,0,10,0,0,0,0,0,Ref_110,ABC,G,A,NA,1,0,0,Ref_1,ABC,2500,Ref_117,1
4878,Bdeogale_nigripes,Herpestidae,60,30,10,0,0,0,0,0,0,0,Ref_110,ABC,G,A,NA,1,0,0,Ref_1,ABC,2500,Ref_117,1
4879,Crossarchus_platycephalus,Herpestidae,50,0,0,0,50,0,0,0,0,0,Ref_110,ABC,G,A,NA,1,1,1,Ref_1,ABC,1250,Ref_118,1
4880,Crossarchus_obscurus,Herpestidae,60,0,20,0,0,0,20,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,1250,Ref_117,1
4881,Crossarchus_ansorgei,Herpestidae,60,0,20,0,0,0,20,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,700,Ref_117,1
4882,Crossarchus_alexandri,Herpestidae,60,0,20,0,0,0,20,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,1500,Ref_117,1
4883,Cynictis_penicillata,Herpestidae,90,0,0,0,10,0,0,0,0,0,Ref_1,ABC,G,A,NA,0,0,1,Ref_1,ABC,836.01,Ref_117,1
4884,Dologale_dybowskii,Herpestidae,60,0,0,0,40,0,0,0,0,0,Ref_61,ABC,G,A,NA,0,0,1,Ref_1,ABC,350,Ref_117,1
4885,Galerella_sanguinea,Herpestidae,70,0,0,0,20,0,0,0,0,10,Ref_1,ABC,G,A,NA,0,0,1,Ref_1,ABC,550,Ref_117,1
4886,Galerella_pulverulenta,Herpestidae,70,0,0,0,20,0,0,0,0,10,Ref_1,ABC,G,A,NA,0,0,1,Ref_1,ABC,797,Ref_117,1
4887,Galerella_flavescens,Herpestidae,70,0,0,0,20,0,0,0,0,10,Ref_1,ABC,G,A,NA,0,0,1,Ref_1,ABC,750,Ref_117,1
4888,Galerella_ochracea,Herpestidae,70,0,0,0,20,0,0,0,0,10,Ref_2,D1,G,A,NA,0,0,1,Ref_1,ABC,690.18,"Ref_2, Ref_3",0
4889,Helogale_hirtula,Herpestidae,70,0,0,0,20,0,10,0,0,0,Ref_1,ABC,G,A,NA,0,0,1,Ref_1,ABC,289,Ref_117,1
4890,Helogale_parvula,Herpestidae,70,0,0,0,20,0,10,0,0,0,Ref_1,ABC,G,A,NA,0,0,1,Ref_1,ABC,300,Ref_117,1
4891,Herpestes_brachyurus,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,1853.52,Ref_117,1
4892,Herpestes_vitticollis,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,2575.59,Ref_117,1
4893,Herpestes_urva,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,1863.2,Ref_117,1
4894,Herpestes_smithii,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,1781.95,Ref_117,1
4895,Herpestes_semitorquatus,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,1916.01,Ref_178,2
4896,Herpestes_naso,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,2999.99,Ref_117,1
4897,Herpestes_javanicus,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,750,Ref_117,1
4898,Herpestes_ichneumon,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,5174.98,Ref_117,1
4899,Herpestes_edwardsi,Herpestidae,20,30,30,0,10,0,10,0,0,0,Ref_110,ABC,G,A,NA,1,1,1,Ref_1,ABC,1304.67,Ref_58,1
4900,Herpestes_fuscus,Herpestidae,30,20,30,10,0,0,10,0,0,0,Ref_2,D1,G,A,NA,1,1,1,Ref_1,ABC,1984.74,"Ref_2, Ref_3",0
4901,Ichneumia_albicauda,Herpestidae,70,0,10,0,10,0,10,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,3500.02,Ref_117,1
4902,Liberiictis_kuhni,Herpestidae,80,0,0,0,20,0,0,0,0,0,Ref_1,ABC,G,A,NA,0,0,1,Ref_1,ABC,2150.01,Ref_117,1
4903,Mungos_mungo,Herpestidae,80,0,0,0,20,0,0,0,0,0,Ref_1,ABC,G,A,NA,0,1,1,Ref_1,ABC,1925,Ref_117,1
4904,Mungos_gambianus,Herpestidae,80,0,0,0,20,0,0,0,0,0,Ref_1,ABC,G,A,NA,0,1,1,Ref_1,ABC,1500,Ref_117,1
4905,Paracynictis_selousi,Herpestidae,60,10,30,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,1639.99,Ref_117,1
4906,Rhynchogale_melleri,Herpestidae,40,0,0,0,30,0,30,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,2500,Ref_117,1
4907,Suricata_suricatta,Herpestidae,70,0,0,0,20,0,0,0,0,10,Ref_1,ABC,G,A,NA,0,0,1,Ref_1,ABC,725.5,Ref_117,1
4908,Crocuta_crocuta,Hyaenidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,66492.06,Ref_117,1
4909,Hyaena_hyaena,Hyaenidae,10,10,0,0,0,70,10,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,41705.11,Ref_117,1
4910,Hyaena_brunnea,Hyaenidae,10,10,0,0,0,70,10,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,42977.93,Ref_58,1
4911,Proteles_cristata,Hyaenidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,8139.39,Ref_58,1
4912,Vulpes_vulpes,Canidae,20,70,0,0,0,0,10,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,5476.17,Ref_117,1
4913,Vulpes_cana,Canidae,30,0,0,0,10,0,40,0,0,20,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,936.85,Ref_117,1
4914,Vulpes_chama,Canidae,30,0,0,0,70,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,2955.02,Ref_117,1
4915,Vulpes_corsac,Canidae,20,70,0,0,0,0,0,0,0,10,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,2400,Ref_117,1
4916,Vulpes_ferrilata,Canidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,5000,Ref_117,1
4917,Vulpes_rueppellii,Canidae,20,40,20,0,0,0,0,0,0,20,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,3249.97,Ref_58,1
4918,Vulpes_zerda,Canidae,20,30,10,0,10,0,0,0,0,30,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,1100,Ref_117,1
4919,Vulpes_bengalensis,Canidae,20,0,0,0,60,0,20,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,2726,Ref_117,1
4920,Vulpes_velox,Canidae,10,70,20,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,2197.51,Ref_117,1
4921,Vulpes_lagopus,Canidae,10,70,0,10,0,10,0,0,0,0,Ref_1,ABC,G,A,NA,0,0,1,Ref_1,ABC,3584.37,Ref_58,1
4922,Vulpes_macrotis,Canidae,30,60,10,0,0,0,0,0,0,0,Ref_110,ABC,G,A,NA,1,0,0,Ref_1,ABC,4499.97,Ref_58,1
4923,Vulpes_pallida,Canidae,0,50,20,0,10,0,0,0,0,20,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,2800.01,Ref_117,1
4924,Atelocynus_microtis,Canidae,0,80,0,0,0,0,0,0,0,20,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,7749.97,Ref_117,1
4925,Canis_aureus,Canidae,10,50,10,10,10,0,10,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,10345.23,Ref_117,1
4926,Canis_latrans,Canidae,0,60,0,10,0,30,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,13406.33,Ref_117,1
4927,Canis_lupus,Canidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,32183.33,Ref_117,1
4928,Canis_mesomelas,Canidae,10,30,0,0,0,30,0,0,0,30,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,8500.02,Ref_117,1
4929,Canis_simensis,Canidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,10000,Ref_117,1
4930,Canis_adustus,Canidae,30,0,0,0,30,20,0,0,0,20,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,10249.91,Ref_117,1
4931,Cerdocyon_thous,Canidae,50,0,0,0,40,10,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,5239.98,Ref_117,1
4932,Chrysocyon_brachyurus,Canidae,10,50,20,0,0,0,10,0,0,10,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,23249.84,Ref_117,1
4933,Cuon_alpinus,Canidae,0,90,0,0,0,10,0,0,0,0,Ref_1,ABC,G,A,NA,0,1,1,Ref_1,ABC,14173.33,Ref_117,1
4934,Dusicyon_australis,Canidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_3,D2,50003.45,Ref_117,1
4935,Lycalopex_fulvipes,Canidae,20,40,20,0,0,0,20,0,0,0,Ref_110,ABC,G,A,NA,1,0,0,Ref_1,ABC,5146.58,"Ref_2, Ref_3",0
4936,Lycalopex_vetulus,Canidae,10,30,30,0,0,0,20,0,0,10,Ref_1,ABC,G,A,NA,0,0,1,Ref_1,ABC,4233.47,Ref_58,1
4937,Lycalopex_sechurae,Canidae,10,30,30,0,0,0,20,0,0,10,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,4234,Ref_58,1
4938,Lycalopex_griseus,Canidae,10,30,30,0,0,0,20,0,0,10,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,5146.58,"Ref_2, Ref_3",0
4939,Lycalopex_culpaeus,Canidae,10,70,10,0,0,0,10,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,8616.24,Ref_58,1
4940,Lycalopex_gymnocercus,Canidae,0,30,20,0,0,0,30,0,0,20,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,4542.67,Ref_58,1
4941,Lycaon_pictus,Canidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,0,1,1,Ref_1,ABC,22050.07,Ref_117,1
4942,Nyctereutes_procyonoides,Canidae,20,10,30,0,0,0,30,0,10,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,4040,Ref_117,1
4943,Otocyon_megalotis,Canidae,50,20,0,0,10,0,0,0,0,20,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,4150.02,Ref_117,1
4944,Speothos_venaticus,Canidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,0,1,1,Ref_1,ABC,5999.98,Ref_117,1
4945,Urocyon_cinereoargenteus,Canidae,10,0,0,0,30,0,20,0,20,20,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,3833.72,Ref_117,1
4946,Urocyon_littoralis,Canidae,10,0,0,0,30,0,20,0,20,20,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,1896,Ref_117,1
4947,Odobenus_rosmarus,Odobenidae,80,10,0,10,0,0,0,0,0,0,Ref_1,ABC,M,A,NA,1,1,1,Ref_58,ABC,825000,Ref_117,1
4948,Cystophora_cristata,Phocidae,20,0,0,80,0,0,0,0,0,0,Ref_49,ABC,M,A,NA,0,1,1,Ref_3,D2,288333.5,Ref_117,1
4949,Erignathus_barbatus,Phocidae,60,0,0,40,0,0,0,0,0,0,Ref_38,ABC,M,A,NA,0,1,1,Ref_3,D2,280000,Ref_117,1
4950,Halichoerus_grypus,Phocidae,20,0,0,80,0,0,0,0,0,0,Ref_60,ABC,M,A,NA,0,1,1,Ref_3,D2,157667,Ref_117,1
4951,Histriophoca_fasciata,Phocidae,60,0,0,40,0,0,0,0,0,0,Ref_1,ABC,M,A,NA,0,1,1,Ref_3,D2,90000,Ref_58,1
4952,Hydrurga_leptonyx,Phocidae,80,20,0,0,0,0,0,0,0,0,Ref_15,ABC,M,A,NA,0,1,1,Ref_58,ABC,360000,Ref_117,1
4953,Leptonychotes_weddellii,Phocidae,40,0,0,60,0,0,0,0,0,0,Ref_98,ABC,M,A,NA,0,1,1,Ref_58,ABC,400000,Ref_117,1
4954,Lobodon_carcinophaga,Phocidae,100,0,0,0,0,0,0,0,0,0,Ref_63,ABC,M,A,NA,1,1,1,Ref_58,ABC,224999.99,Ref_58,1
4955,Mirounga_angustirostris,Phocidae,60,0,0,40,0,0,0,0,0,0,Ref_18,ABC,M,A,NA,0,1,1,Ref_58,ABC,750000,Ref_117,1
4956,Mirounga_leonina,Phocidae,60,0,0,40,0,0,0,0,0,0,Ref_33,ABC,M,A,NA,0,1,1,Ref_58,ABC,1600000,Ref_117,1
4957,Monachus_tropicalis,Phocidae,40,0,0,60,0,0,0,0,0,0,Ref_20,ABC,M,A,NA,0,1,1,Ref_2,D1,200000,Ref_117,1
4958,Monachus_schauinslandi,Phocidae,30,0,0,70,0,0,0,0,0,0,Ref_3,D2,M,A,NA,1,0,0,Ref_1,ABC,223000,Ref_117,1
4959,Monachus_monachus,Phocidae,20,0,0,80,0,0,0,0,0,0,Ref_1,ABC,M,A,NA,0,1,1,Ref_58,ABC,292500,Ref_117,1
4960,Ommatophoca_rossii,Phocidae,20,0,0,80,0,0,0,0,0,0,Ref_81,ABC,M,A,NA,1,1,0,Ref_58,ABC,250000,Ref_117,1
4961,Pagophilus_groenlandicus,Phocidae,40,0,0,60,0,0,0,0,0,0,Ref_47,ABC,M,A,NA,0,1,1,Ref_3,D2,132250,Ref_58,1
4962,Phoca_vitulina,Phocidae,20,0,0,80,0,0,0,0,0,0,Ref_16,ABC,M,A,NA,0,1,1,Ref_58,ABC,100000,Ref_117,1
4963,Phoca_largha,Phocidae,20,0,0,80,0,0,0,0,0,0,Ref_28,ABC,M,A,NA,0,1,1,Ref_58,ABC,150000,Ref_117,1
4964,Pusa_caspica,Phocidae,20,0,0,80,0,0,0,0,0,0,Ref_87,ABC,M,A,NA,0,1,1,Ref_2,D1,62326.2,Ref_58,1
4965,Pusa_sibirica,Phocidae,20,0,0,80,0,0,0,0,0,0,Ref_60,ABC,M,A,Freshwater,0,1,1,Ref_1,ABC,89499.99,Ref_58,1
4966,Pusa_hispida,Phocidae,20,0,0,80,0,0,0,0,0,0,Ref_68,ABC,M,A,NA,0,1,1,Ref_58,ABC,70963.6,Ref_58,1
4967,Mustela_sibirica,Mustelidae,0,70,10,10,10,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,405,Ref_117,1
4968,Mustela_itatsi,Mustelidae,30,30,0,10,0,0,30,0,0,0,Ref_110,ABC,G,A,NA,1,1,1,Ref_1,ABC,57,Ref_121,1
4969,Mustela_eversmanii,Mustelidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,1684.21,Ref_58,1
4970,Mustela_erminea,Mustelidae,10,70,10,0,10,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,119.38,Ref_117,1
4971,Mustela_subpalmata,Mustelidae,30,70,0,0,0,0,0,0,0,0,Ref_110,ABC,G,A,NA,1,1,1,Ref_1,ABC,350.52,"Ref_2, Ref_3",0
4972,Mustela_strigidorsa,Mustelidae,0,100,0,0,0,0,0,0,0,0,Ref_110,ABC,G,A,NA,1,1,1,Ref_1,ABC,1500,Ref_117,1
4973,Mustela_putorius,Mustelidae,10,50,20,20,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,915.37,Ref_117,1
4974,Mustela_nivalis,Mustelidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,103.88,Ref_117,1
4975,Mustela_nigripes,Mustelidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,850,Ref_117,1
4976,Mustela_lutreolina,Mustelidae,0,70,10,10,10,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,706.6,Ref_117,1
4977,Mustela_nudipes,Mustelidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,S,B,NA,1,1,1,Ref_1,ABC,500,Ref_117,1
4978,Mustela_kathiah,Mustelidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,208.08,Ref_117,1
4979,Mustela_frenata,Mustelidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,147,Ref_117,1
4980,Mustela_felipei,Mustelidae,0,90,10,0,0,0,0,0,0,0,Ref_2,D1,G,B,NA,1,1,1,Ref_1,ABC,211.3,Ref_117,1
4981,Mustela_altaica,Mustelidae,0,100,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,171,Ref_117,1
4982,Mustela_africana,Mustelidae,0,90,10,0,0,0,0,0,0,0,Ref_2,D1,G,A,NA,1,1,1,Ref_1,ABC,536.99,Ref_117,1
4983,Mustela_lutreola,Mustelidae,20,80,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,440,Ref_117,1
4984,Arctonyx_collaris,Mustelidae,50,10,10,0,0,0,10,0,0,20,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,6356,Ref_117,1
4985,Eira_barbara,Mustelidae,0,90,0,0,0,0,10,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,3910.03,Ref_117,1
4986,Galictis_cuja,Mustelidae,20,30,20,0,10,0,20,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,1000,Ref_117,1
4987,Galictis_vittata,Mustelidae,20,30,20,0,10,0,20,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,3200,Ref_117,1
4988,Gulo_gulo,Mustelidae,0,20,0,0,20,40,20,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,17012.56,Ref_117,1
4989,Ictonyx_striatus,Mustelidae,40,40,10,0,10,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,1299.99,Ref_117,1
4990,Ictonyx_libyca,Mustelidae,40,40,10,0,10,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,2062.5,Ref_117,1
4991,Lyncodon_patagonicus,Mustelidae,0,100,0,0,0,0,0,0,0,0,Ref_86,ABC,G,A,NA,1,1,0,Ref_1,ABC,225,Ref_117,1
4992,Martes_flavigula,Mustelidae,10,40,20,0,20,0,10,0,0,0,Ref_1,ABC,Ar,A,NA,0,0,1,Ref_1,ABC,1842.5,Ref_117,1
4993,Martes_foina,Mustelidae,0,50,0,0,20,0,20,0,0,10,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,1540.8,Ref_117,1
4994,Martes_gwatkinsii,Mustelidae,0,60,20,0,0,0,0,20,0,0,Ref_110,ABC,S,A,NA,1,0,0,Ref_1,ABC,2043,Ref_117,1
4995,Martes_martes,Mustelidae,0,60,0,0,0,0,40,0,0,0,Ref_1,ABC,S,A,NA,1,0,0,Ref_1,ABC,1300,Ref_117,1
4996,Martes_melampus,Mustelidae,30,20,10,0,0,0,40,0,0,0,Ref_1,ABC,S,A,NA,1,0,0,Ref_1,ABC,1000,Ref_117,1
4997,Martes_pennanti,Mustelidae,0,70,0,0,0,30,0,0,0,0,Ref_1,ABC,S,A,NA,1,1,1,Ref_1,ABC,4000,Ref_117,1
4998,Martes_zibellina,Mustelidae,0,70,0,10,0,0,10,0,10,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,1130,Ref_117,1
4999,Martes_americana,Mustelidae,10,60,0,0,0,10,20,0,0,0,Ref_1,ABC,S,A,NA,1,0,0,Ref_1,ABC,1250,Ref_117,1
5000,Meles_meles,Mustelidae,20,20,20,0,0,0,20,0,10,10,Ref_1,ABC,G,A,NA,0,0,1,Ref_1,ABC,13000,Ref_117,1
5001,Meles_leucurus,Mustelidae,50,30,0,0,0,0,0,0,0,20,Ref_110,ABC,G,A,NA,0,0,1,Ref_1,ABC,13000,"Ref_2, Ref_3",0
5002,Meles_anakuma,Mustelidae,60,0,0,0,0,0,40,0,0,0,Ref_110,ABC,G,A,NA,0,0,1,Ref_1,ABC,13000,"Ref_2, Ref_3",0
5003,Mellivora_capensis,Mustelidae,20,40,20,0,0,10,0,0,0,10,Ref_1,ABC,G,A,NA,0,0,1,Ref_1,ABC,8500,Ref_117,1
5004,Melogale_everetti,Mustelidae,40,30,0,0,0,0,30,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,1500,Ref_117,1
5005,Melogale_moschata,Mustelidae,40,30,0,0,0,0,30,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,805.25,Ref_117,1
5006,Melogale_orientalis,Mustelidae,40,30,0,0,0,0,30,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,2000,Ref_117,1
5007,Melogale_personata,Mustelidae,40,30,0,0,0,0,30,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,1702.5,Ref_117,1
5008,Neovison_vison,Mustelidae,10,50,20,20,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,0,Ref_3,D2,1150,Ref_123,1
5009,Neovison_macrodon,Mustelidae,10,50,20,20,0,0,0,0,0,0,Ref_2,D1,G,A,NA,1,1,0,Ref_3,D2,1150,"Ref_2, Ref_3",0
5010,Poecilogale_albinucha,Mustelidae,10,70,20,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,340,Ref_117,1
5011,Taxidea_taxus,Mustelidae,10,70,20,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,7107.55,Ref_117,1
5012,Vormela_peregusna,Mustelidae,0,70,30,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,450.38,Ref_117,1
5013,Aonyx_capensis,Mustelidae,80,0,20,0,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,18999.84,Ref_117,1
5014,Aonyx_cinerea,Mustelidae,80,0,10,10,0,0,0,0,0,0,Ref_110,ABC,G,A,NA,1,0,0,Ref_1,ABC,3527.59,Ref_58,1
5015,Enhydra_lutris,Mustelidae,50,0,0,50,0,0,0,0,0,0,Ref_1,ABC,M,A,NA,0,1,1,Ref_58,ABC,23500,Ref_117,1
5016,Hydrictis_maculicollis,Mustelidae,10,10,0,80,0,0,0,0,0,0,Ref_110,ABC,G,A,aquatic,1,1,1,Ref_1,ABC,4180.53,Ref_58,1
5017,Lontra_provocax,Mustelidae,50,0,0,50,0,0,0,0,0,0,Ref_110,ABC,G,A,aquatic,1,1,0,Ref_1,ABC,7499.98,Ref_117,1
5018,Lontra_canadensis,Mustelidae,0,0,10,90,0,0,0,0,0,0,Ref_110,ABC,G,A,aquatic,1,1,0,Ref_1,ABC,8087.42,Ref_117,1
5019,Lontra_felina,Mustelidae,70,0,0,30,0,0,0,0,0,0,Ref_110,ABC,M,A,NA,0,0,1,Ref_115,ABC,30600,Ref_117,1
5020,Lontra_longicaudis,Mustelidae,10,0,0,80,10,0,0,0,0,0,Ref_110,ABC,G,A,aquatic,1,1,0,Ref_1,ABC,6554.96,Ref_117,1
5021,Lutra_nippon,Mustelidae,30,10,30,30,0,0,0,0,0,0,Ref_1,ABC,G,A,aquatic,1,1,1,Ref_1,ABC,6951.14,"Ref_2, Ref_3",0
5022,Lutra_sumatrana,Mustelidae,30,10,30,30,0,0,0,0,0,0,Ref_1,ABC,G,A,aquatic,1,1,1,Ref_1,ABC,5500,Ref_117,1
5023,Lutra_lutra,Mustelidae,30,10,30,30,0,0,0,0,0,0,Ref_1,ABC,G,A,aquatic,1,1,1,Ref_1,ABC,8785.14,Ref_117,1
5024,Lutrogale_perspicillata,Mustelidae,30,10,30,30,0,0,0,0,0,0,Ref_1,ABC,G,A,aquatic,0,0,1,Ref_1,ABC,9483.33,Ref_117,1
5025,Pteronura_brasiliensis,Mustelidae,40,0,0,60,0,0,0,0,0,0,Ref_1,ABC,G,A,aquatic,0,0,1,Ref_1,ABC,23999.93,Ref_117,1
5026,Ailuropoda_melanoleuca,Ursidae,0,10,0,0,0,0,0,0,0,90,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,108400,Ref_117,1
5027,Helarctos_malayanus,Ursidae,50,20,0,0,0,0,20,0,10,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,46500,Ref_117,1
5028,Melursus_ursinus,Ursidae,70,0,0,0,0,0,10,0,0,20,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,93130,Ref_117,1
5029,Tremarctos_ornatus,Ursidae,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,G,A,NA,1,1,0,Ref_1,ABC,140000.63,Ref_117,1
5030,Ursus_americanus,Ursidae,0,10,0,10,0,0,50,0,0,30,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,99949.36,Ref_117,1
5031,Ursus_arctos,Ursidae,10,10,0,0,0,0,20,0,0,60,Ref_1,ABC,G,A,NA,0,1,1,Ref_1,ABC,180520.42,Ref_117,1
5032,Ursus_maritimus,Ursidae,0,90,0,10,0,0,0,0,0,0,Ref_1,ABC,G,A,NA,0,1,1,Ref_1,ABC,388750.36,Ref_117,1
5033,Ursus_thibetanus,Ursidae,10,10,0,0,0,10,40,0,0,30,Ref_1,ABC,G,A,NA,0,1,1,Ref_1,ABC,77500,Ref_117,1
5034,Arctocephalus_philippii,Otariidae,50,0,0,50,0,0,0,0,0,0,Ref_1,ABC,M,A,NA,1,0,0,Ref_115,ABC,95000,Ref_117,1
5035,Arctocephalus_australis,Otariidae,40,0,0,60,0,0,0,0,0,0,Ref_1,ABC,M,A,NA,1,0,0,Ref_2,D1,45000,Ref_117,1
